image_id,category_id,bbox,score_mean,score_std,score_var,uncertainty,num_passes
218,9,"[870.1571044921875, 476.2950439453125, 61.67393493652344, 21.9268798828125]",0.3795912265777588,0.0,0.0,0.0,1
218,9,"[726.7261962890625, 460.046142578125, 23.508831024169922, 62.52350616455078]",0.27929097414016724,0.0,0.0,0.0,1
5154,2,"[87.68986511230469, 346.9742126464844, 174.99295043945312, 198.08889770507812]",0.5785927772521973,0.0,0.0,0.0,1
5154,2,"[807.2022705078125, 240.73902893066406, 38.64039993286133, 31.42467498779297]",0.3075419068336487,0.0,0.0,0.0,1
5154,2,"[1196.97900390625, 387.28826904296875, 164.92874145507812, 258.6108093261719]",0.2878185510635376,0.0,0.0,0.0,1
5154,2,"[519.5916137695312, 259.23333740234375, 83.8358383178711, 46.702457427978516]",0.2793651223182678,0.0,0.0,0.0,1
5154,2,"[1200.45947265625, 302.412109375, 157.1768341064453, 110.88480377197266]",0.25716352462768555,0.0,0.0,0.0,1
5154,4,"[671.3507690429688, 216.13905334472656, 16.247947692871094, 11.426717758178711]",0.25884461402893066,0.0,0.0,0.0,1
5154,6,"[731.749267578125, 246.32345581054688, 62.929527282714844, 44.387916564941406]",0.3282257616519928,0.0,0.0,0.0,1
5154,8,"[657.2265625, 221.70758056640625, 5.702289581298828, 9.320221900939941]",0.369302362203598,0.0,0.0,0.0,1
5154,8,"[699.6435546875, 220.0301513671875, 4.828105449676514, 7.531002521514893]",0.284434974193573,0.0,0.0,0.0,1
5154,9,"[841.2073364257812, 167.9983367919922, 31.639135360717773, 11.239455223083496]",0.5030410885810852,0.0,0.0,0.0,1
5154,9,"[852.5848388671875, 156.1165008544922, 24.551959991455078, 10.402600288391113]",0.4120776057243347,0.0,0.0,0.0,1
5154,9,"[161.72952270507812, 72.79316711425781, 41.076351165771484, 33.22682571411133]",0.38875365257263184,0.0,0.0,0.0,1
5154,9,"[145.62098693847656, 121.64753723144531, 36.52603530883789, 26.76747703552246]",0.25946852564811707,0.0,0.0,0.0,1
5636,2,"[487.69525146484375, 385.2670593261719, 111.12882995605469, 62.179298400878906]",0.4277002513408661,0.0,0.0,0.0,1
5636,3,"[804.9738159179688, 432.08984375, 405.6513671875, 328.8050842285156]",0.5004683136940002,0.0,0.0,0.0,1
5636,8,"[807.0487060546875, 272.03173828125, 11.936450004577637, 14.084310531616211]",0.4726702868938446,0.0,0.0,0.0,1
5636,8,"[626.849365234375, 271.8281555175781, 11.400093078613281, 14.435038566589355]",0.46305274963378906,0.0,0.0,0.0,1
5636,8,"[1218.771728515625, 263.85400390625, 6.905393123626709, 10.073177337646484]",0.31636831164360046,0.0,0.0,0.0,1
5636,8,"[590.6182861328125, 190.2303924560547, 16.479684829711914, 16.86008071899414]",0.27447429299354553,0.0,0.0,0.0,1
9556,0,"[736.7342529296875, 264.1303405761719, 14.113341331481934, 42.588035583496094]",0.3896321952342987,0.0,0.0,0.0,1
9556,0,"[677.74853515625, 262.4465637207031, 20.394927978515625, 51.3450927734375]",0.3343485891819,0.0,0.0,0.0,1
9556,0,"[701.178955078125, 265.26934814453125, 19.064577102661133, 43.174095153808594]",0.2902812063694,0.0,0.0,0.0,1
9556,0,"[800.7823486328125, 254.16310119628906, 24.96061134338379, 82.17066192626953]",0.2769460082054138,0.0,0.0,0.0,1
9556,2,"[1078.8719482421875, 342.93768310546875, 401.14447021484375, 217.23614501953125]",0.6301983594894409,0.0,0.0,0.0,1
9556,2,"[152.5508575439453, 328.5751647949219, 158.41397094726562, 87.73632049560547]",0.3384268879890442,0.0,0.0,0.0,1
9556,2,"[640.32373046875, 607.1614379882812, 1277.072021484375, 222.78953552246094]",0.30052006244659424,0.0,0.0,0.0,1
9556,2,"[1082.961669921875, 571.3649291992188, 392.076171875, 146.86448669433594]",0.27911239862442017,0.0,0.0,0.0,1
9556,3,"[741.140625, 247.30740356445312, 73.04742431640625, 63.01005554199219]",0.45970678329467773,0.0,0.0,0.0,1
9556,6,"[680.2102661132812, 274.6012268066406, 14.816761016845703, 28.059162139892578]",0.323712021112442,0.0,0.0,0.0,1
9556,8,"[508.7574768066406, 213.53713989257812, 15.940134048461914, 16.741369247436523]",0.4941425919532776,0.0,0.0,0.0,1
9556,8,"[995.5040893554688, 173.73487854003906, 21.598163604736328, 23.989057540893555]",0.4934748113155365,0.0,0.0,0.0,1
9556,8,"[397.0385437011719, 217.5775909423828, 19.2385311126709, 14.79820728302002]",0.48469966650009155,0.0,0.0,0.0,1
9556,8,"[1007.0419311523438, 172.3426971435547, 44.750938415527344, 27.156095504760742]",0.35066545009613037,0.0,0.0,0.0,1
9556,8,"[1018.6888427734375, 171.92298889160156, 20.568527221679688, 24.362646102905273]",0.31652724742889404,0.0,0.0,0.0,1
9556,8,"[843.7371215820312, 9.043066024780273, 22.245624542236328, 18.018186569213867]",0.2552391588687897,0.0,0.0,0.0,1
9556,9,"[969.912353515625, 161.26016235351562, 45.1612434387207, 46.567256927490234]",0.47009986639022827,0.0,0.0,0.0,1
9556,9,"[977.2675170898438, 133.6320343017578, 40.80445861816406, 13.411703109741211]",0.3435731530189514,0.0,0.0,0.0,1
5941,0,"[455.3502197265625, 290.57989501953125, 10.786359786987305, 18.81848907470703]",0.28086259961128235,0.0,0.0,0.0,1
5941,0,"[455.9765625, 296.745849609375, 12.889780044555664, 30.91592788696289]",0.26306095719337463,0.0,0.0,0.0,1
5941,2,"[1162.72998046875, 362.61614990234375, 233.32061767578125, 124.711669921875]",0.5902104377746582,0.0,0.0,0.0,1
5941,2,"[79.07952880859375, 306.9818420410156, 157.1732177734375, 85.03604125976562]",0.542877197265625,0.0,0.0,0.0,1
5941,2,"[206.89013671875, 308.1974182128906, 102.581787109375, 53.743106842041016]",0.5194145441055298,0.0,0.0,0.0,1
5941,2,"[309.9226379394531, 300.4562072753906, 80.26382446289062, 47.36652755737305]",0.4832054376602173,0.0,0.0,0.0,1
5941,2,"[848.6105346679688, 313.5427551269531, 83.58112335205078, 65.62718200683594]",0.44092968106269836,0.0,0.0,0.0,1
5941,2,"[1269.9107666015625, 415.6982727050781, 19.915653228759766, 76.5855941772461]",0.34642621874809265,0.0,0.0,0.0,1
5941,2,"[1271.4786376953125, 307.0986022949219, 16.77798080444336, 39.173892974853516]",0.32943445444107056,0.0,0.0,0.0,1
5941,2,"[706.7705078125, 307.34820556640625, 21.354379653930664, 15.294862747192383]",0.32550546526908875,0.0,0.0,0.0,1
5941,2,"[524.4234619140625, 300.7621154785156, 47.222084045410156, 29.919342041015625]",0.3126703202724457,0.0,0.0,0.0,1
5941,2,"[747.1428833007812, 307.2939147949219, 37.18400192260742, 24.01259422302246]",0.30442237854003906,0.0,0.0,0.0,1
5941,2,"[580.0751342773438, 301.99237060546875, 14.11546516418457, 14.777571678161621]",0.3037123680114746,0.0,0.0,0.0,1
5941,2,"[493.3439636230469, 299.6156311035156, 23.672958374023438, 23.06220245361328]",0.25657397508621216,0.0,0.0,0.0,1
5941,3,"[735.1356201171875, 299.7057800292969, 35.11247253417969, 29.174667358398438]",0.2702096700668335,0.0,0.0,0.0,1
5941,6,"[564.447998046875, 303.04522705078125, 11.813053131103516, 13.535037994384766]",0.3238755762577057,0.0,0.0,0.0,1
5941,8,"[670.728515625, 271.6478271484375, 7.344605445861816, 11.68029499053955]",0.5382283329963684,0.0,0.0,0.0,1
5941,8,"[661.80859375, 270.3421325683594, 7.135805130004883, 13.148614883422852]",0.282776415348053,0.0,0.0,0.0,1
5941,8,"[574.7734375, 268.1976013183594, 9.839829444885254, 9.794997215270996]",0.26966699957847595,0.0,0.0,0.0,1
7362,2,"[644.4900512695312, 509.8435974121094, 119.06404113769531, 65.433349609375]",0.4715528190135956,0.0,0.0,0.0,1
7362,2,"[1186.7176513671875, 567.5012817382812, 186.0111083984375, 303.29656982421875]",0.39467793703079224,0.0,0.0,0.0,1
7362,2,"[212.7755126953125, 554.845458984375, 424.90936279296875, 321.78021240234375]",0.3901310861110687,0.0,0.0,0.0,1
7362,2,"[998.1444091796875, 532.8871459960938, 89.79835510253906, 94.35787963867188]",0.3270968794822693,0.0,0.0,0.0,1
7362,2,"[1102.6024169921875, 542.4022216796875, 190.1412811279297, 182.0994873046875]",0.30957919359207153,0.0,0.0,0.0,1
7362,2,"[691.0228881835938, 497.4761657714844, 76.61692810058594, 65.88114929199219]",0.2790859043598175,0.0,0.0,0.0,1
7362,2,"[473.36285400390625, 410.0705871582031, 23.45897674560547, 8.923559188842773]",0.260225385427475,0.0,0.0,0.0,1
7362,8,"[788.7119140625, 449.41796875, 6.05512809753418, 9.973919868469238]",0.39302706718444824,0.0,0.0,0.0,1
7362,8,"[792.8192749023438, 448.7311096191406, 6.108097553253174, 9.631547927856445]",0.32303687930107117,0.0,0.0,0.0,1
7362,9,"[812.8734130859375, 457.3298034667969, 15.96624755859375, 7.220319747924805]",0.45608535408973694,0.0,0.0,0.0,1
6527,1,"[338.6023254394531, 580.6532592773438, 262.0164794921875, 274.1410827636719]",0.2566913068294525,0.0,0.0,0.0,1
6527,2,"[1155.7716064453125, 302.0732421875, 244.9429931640625, 102.65646362304688]",0.35576343536376953,0.0,0.0,0.0,1
6527,2,"[469.5797424316406, 294.6527404785156, 22.924880981445312, 18.487886428833008]",0.3531341254711151,0.0,0.0,0.0,1
6527,3,"[182.2836456298828, 253.08006286621094, 118.70736694335938, 70.00784301757812]",0.26696884632110596,0.0,0.0,0.0,1
6527,4,"[1061.6041259765625, 200.50433349609375, 435.36785888671875, 341.4625549316406]",0.3961388170719147,0.0,0.0,0.0,1
6527,4,"[196.67686462402344, 248.37051391601562, 87.00321197509766, 59.717124938964844]",0.29904013872146606,0.0,0.0,0.0,1
6527,6,"[237.10304260253906, 581.4268188476562, 465.280517578125, 275.6617431640625]",0.3049127459526062,0.0,0.0,0.0,1
6527,6,"[640.415283203125, 582.0962524414062, 1276.850830078125, 274.07769775390625]",0.28812968730926514,0.0,0.0,0.0,1
6527,8,"[499.0928649902344, 234.49114990234375, 14.643603324890137, 18.338071823120117]",0.4310610294342041,0.0,0.0,0.0,1
6527,8,"[569.0015258789062, 281.9565124511719, 11.407772064208984, 12.49463176727295]",0.37543585896492004,0.0,0.0,0.0,1
6527,8,"[416.97589111328125, 268.2874755859375, 13.949933052062988, 13.113368034362793]",0.36030054092407227,0.0,0.0,0.0,1
6527,8,"[499.0932922363281, 230.35809326171875, 15.21330451965332, 27.29705047607422]",0.3014330565929413,0.0,0.0,0.0,1
6527,8,"[597.2930297851562, 283.8509826660156, 10.910301208496094, 11.17324161529541]",0.28047940135002136,0.0,0.0,0.0,1
6527,8,"[416.58935546875, 263.52569580078125, 16.273807525634766, 24.492900848388672]",0.2799723446369171,0.0,0.0,0.0,1
6527,8,"[488.7017517089844, 283.88818359375, 11.327911376953125, 12.625097274780273]",0.26900044083595276,0.0,0.0,0.0,1
6527,8,"[453.7483215332031, 250.59925842285156, 17.17876434326172, 14.479643821716309]",0.26148349046707153,0.0,0.0,0.0,1
6527,9,"[624.2720336914062, 258.9889831542969, 25.474634170532227, 16.802600860595703]",0.5266837477684021,0.0,0.0,0.0,1
2520,0,"[663.3117065429688, 459.4295349121094, 32.762542724609375, 103.99877166748047]",0.6575537919998169,0.0,0.0,0.0,1
2520,0,"[1113.43310546875, 307.61309814453125, 20.31486701965332, 64.193115234375]",0.4259834885597229,0.0,0.0,0.0,1
2520,0,"[260.69891357421875, 416.1421203613281, 34.64920425415039, 23.9122371673584]",0.3491102457046509,0.0,0.0,0.0,1
2520,0,"[329.7254638671875, 395.6222229003906, 27.616226196289062, 59.977996826171875]",0.32398471236228943,0.0,0.0,0.0,1
2520,0,"[261.068115234375, 435.8161926269531, 37.105712890625, 63.34720993041992]",0.30510711669921875,0.0,0.0,0.0,1
2520,1,"[663.2128295898438, 459.4257507324219, 32.91802978515625, 103.52448272705078]",0.30986371636390686,0.0,0.0,0.0,1
2520,2,"[1129.44775390625, 586.056884765625, 300.64141845703125, 266.3821716308594]",0.5820693969726562,0.0,0.0,0.0,1
2520,2,"[256.1146545410156, 516.1957397460938, 320.98443603515625, 184.3686981201172]",0.5658460855484009,0.0,0.0,0.0,1
2520,2,"[85.6026382446289, 580.9202270507812, 170.81301879882812, 239.58375549316406]",0.5380799770355225,0.0,0.0,0.0,1
2520,2,"[727.0812377929688, 463.73236083984375, 93.50345611572266, 90.46871185302734]",0.4272899627685547,0.0,0.0,0.0,1
2520,2,"[460.73919677734375, 467.01531982421875, 106.62144470214844, 68.34990692138672]",0.31751707196235657,0.0,0.0,0.0,1
2520,2,"[949.470947265625, 698.8888549804688, 380.03448486328125, 41.44855880737305]",0.2955707311630249,0.0,0.0,0.0,1
2520,2,"[670.0704345703125, 460.0595397949219, 55.60879135131836, 63.53912353515625]",0.29542824625968933,0.0,0.0,0.0,1
2520,3,"[592.643310546875, 449.17120361328125, 97.07523345947266, 98.40281677246094]",0.49309030175209045,0.0,0.0,0.0,1
2520,3,"[956.2969360351562, 479.1896057128906, 407.8121643066406, 288.2337646484375]",0.3834465444087982,0.0,0.0,0.0,1
2520,8,"[646.4002685546875, 368.2712097167969, 7.667688369750977, 17.232431411743164]",0.49726182222366333,0.0,0.0,0.0,1
2520,8,"[568.0184326171875, 364.60791015625, 8.351164817810059, 15.525379180908203]",0.49721819162368774,0.0,0.0,0.0,1
2520,8,"[577.5390014648438, 362.8611145019531, 7.994928359985352, 18.007455825805664]",0.4683147370815277,0.0,0.0,0.0,1
2520,8,"[638.0896606445312, 369.7303161621094, 7.288482666015625, 16.495494842529297]",0.45619577169418335,0.0,0.0,0.0,1
2520,8,"[697.2020874023438, 415.6778564453125, 8.965826034545898, 12.933103561401367]",0.27857401967048645,0.0,0.0,0.0,1
2520,9,"[853.438232421875, 230.70962524414062, 65.2177963256836, 63.67894744873047]",0.39928069710731506,0.0,0.0,0.0,1
2520,9,"[570.1942138671875, 351.3008728027344, 15.328651428222656, 6.826601028442383]",0.37348711490631104,0.0,0.0,0.0,1
2520,9,"[85.04535675048828, 373.0463562011719, 39.61025619506836, 60.63498306274414]",0.33074572682380676,0.0,0.0,0.0,1
2520,9,"[864.5675659179688, 329.1986389160156, 28.416831970214844, 20.877132415771484]",0.2703421711921692,0.0,0.0,0.0,1
9082,0,"[879.8492431640625, 120.71573638916016, 25.293548583984375, 56.304962158203125]",0.572272777557373,0.0,0.0,0.0,1
9082,0,"[836.172119140625, 116.81367492675781, 18.85312271118164, 52.14558029174805]",0.3916892111301422,0.0,0.0,0.0,1
9082,0,"[396.8692321777344, 116.74101257324219, 11.643071174621582, 31.695661544799805]",0.36775901913642883,0.0,0.0,0.0,1
9082,0,"[807.1240234375, 120.95674896240234, 25.803417205810547, 55.74430847167969]",0.3625493049621582,0.0,0.0,0.0,1
9082,0,"[349.4967956542969, 116.0877456665039, 11.873849868774414, 33.82755661010742]",0.3499208390712738,0.0,0.0,0.0,1
9082,0,"[827.800048828125, 124.32963562011719, 16.398080825805664, 42.20830154418945]",0.31570765376091003,0.0,0.0,0.0,1
9082,0,"[336.54998779296875, 115.46171569824219, 9.506922721862793, 27.754140853881836]",0.3015235662460327,0.0,0.0,0.0,1
9082,0,"[633.1018676757812, 102.08072662353516, 16.45977783203125, 27.89800262451172]",0.2998698949813843,0.0,0.0,0.0,1
9082,0,"[1234.279296875, 93.89328002929688, 42.84984588623047, 102.39967346191406]",0.25922897458076477,0.0,0.0,0.0,1
9082,0,"[795.4317626953125, 118.92626953125, 14.183656692504883, 44.5859489440918]",0.2564878463745117,0.0,0.0,0.0,1
9082,1,"[879.6478881835938, 120.73726654052734, 23.477027893066406, 56.13358688354492]",0.2597566843032837,0.0,0.0,0.0,1
9082,2,"[656.9521484375, 127.31768035888672, 75.02324676513672, 52.15890121459961]",0.4039292633533478,0.0,0.0,0.0,1
9082,2,"[383.5604248046875, 120.95551300048828, 22.56309700012207, 18.265968322753906]",0.3822146952152252,0.0,0.0,0.0,1
9082,2,"[608.3084716796875, 119.68754577636719, 26.324867248535156, 35.86227035522461]",0.37771838903427124,0.0,0.0,0.0,1
9082,2,"[286.3466796875, 123.98739624023438, 58.85227584838867, 58.26295852661133]",0.37492048740386963,0.0,0.0,0.0,1
9082,2,"[242.4266357421875, 122.04642486572266, 80.66534423828125, 86.74662780761719]",0.35686060786247253,0.0,0.0,0.0,1
9082,2,"[471.41943359375, 119.7247314453125, 28.002132415771484, 21.350189208984375]",0.33077678084373474,0.0,0.0,0.0,1
9082,2,"[729.1146240234375, 121.2328872680664, 72.24290466308594, 55.691925048828125]",0.31510215997695923,0.0,0.0,0.0,1
9082,2,"[640.1610717773438, 503.6943359375, 1278.303955078125, 430.3951416015625]",0.3107253313064575,0.0,0.0,0.0,1
9082,2,"[418.8506774902344, 118.08087158203125, 39.764102935791016, 26.634483337402344]",0.30388393998146057,0.0,0.0,0.0,1
9082,2,"[406.8116455078125, 414.1263732910156, 813.0999145507812, 115.58245086669922]",0.2679133117198944,0.0,0.0,0.0,1
9082,2,"[692.5814819335938, 111.08506774902344, 23.547489166259766, 18.933115005493164]",0.2539755403995514,0.0,0.0,0.0,1
9082,3,"[562.9954833984375, 112.69041442871094, 72.04541015625, 68.3480224609375]",0.4150179326534271,0.0,0.0,0.0,1
9082,3,"[519.9192504882812, 106.64383697509766, 31.50086212158203, 49.21411895751953]",0.38801977038383484,0.0,0.0,0.0,1
9082,3,"[123.151123046875, 119.0116195678711, 213.12612915039062, 157.56517028808594]",0.3770391643047333,0.0,0.0,0.0,5
9082,6,"[395.0528259277344, 124.2230224609375, 13.0834379196167, 19.092885971069336]",0.28235703706741333,0.0,0.0,0.0,1
9082,8,"[572.0792236328125, 49.286808013916016, 6.210299491882324, 14.08298397064209]",0.6021515130996704,0.0,0.0,0.0,1
9082,8,"[697.326171875, 39.50459289550781, 8.779260635375977, 19.323806762695312]",0.5471737384796143,0.0,0.0,0.0,1
9082,8,"[290.5367736816406, 75.02812194824219, 6.863485336303711, 16.863975524902344]",0.5368990302085876,0.0,0.0,0.0,1
9082,8,"[221.79502868652344, 66.55975341796875, 8.454628944396973, 11.698251724243164]",0.46249935030937195,0.0,0.0,0.0,1
9082,8,"[411.359375, 53.927154541015625, 6.920368671417236, 17.663406372070312]",0.44698140025138855,0.0,0.0,0.0,1
9082,8,"[408.1021728515625, 58.52850341796875, 5.792351722717285, 10.450342178344727]",0.39765527844429016,0.0,0.0,0.0,1
9082,8,"[221.83709716796875, 70.19019317626953, 9.076987266540527, 19.073936462402344]",0.25256240367889404,0.0,0.0,0.0,1
9082,9,"[356.4146423339844, 51.42127227783203, 32.628387451171875, 11.521984100341797]",0.6336137056350708,0.0,0.0,0.0,1
9082,9,"[840.9871826171875, 33.172447204589844, 25.615276336669922, 7.987131118774414]",0.2708744406700134,0.0,0.0,0.0,1
3412,2,"[1013.3626708984375, 380.8597717285156, 287.3940734863281, 166.4144744873047]",0.5736258625984192,0.0,0.0,0.0,1
3412,2,"[688.649169921875, 369.197998046875, 236.6059112548828, 202.92393493652344]",0.51490718126297,0.0,0.0,0.0,1
3412,2,"[860.8547973632812, 349.22564697265625, 121.65135192871094, 101.57098388671875]",0.3863431215286255,0.0,0.0,0.0,1
3412,2,"[548.2446899414062, 327.0202941894531, 35.79205322265625, 23.100543975830078]",0.252125084400177,0.0,0.0,0.0,1
3412,2,"[799.4560546875, 322.5765380859375, 32.98629379272461, 30.18243408203125]",0.25039348006248474,0.0,0.0,0.0,1
3412,3,"[474.1829833984375, 312.0318603515625, 81.5933609008789, 36.986454010009766]",0.37055009603500366,0.0,0.0,0.0,1
3412,4,"[352.42724609375, 311.056884765625, 164.42257690429688, 53.26703643798828]",0.2908245623111725,0.0,0.0,0.0,1
3412,6,"[537.7781372070312, 338.1850280761719, 26.4315128326416, 23.90353012084961]",0.47682294249534607,0.0,0.0,0.0,1
3412,7,"[804.752685546875, 360.6568298339844, 22.297632217407227, 63.88735580444336]",0.26373767852783203,0.0,0.0,0.0,1
3412,8,"[970.184326171875, 248.31124877929688, 10.88566780090332, 21.547168731689453]",0.5233422517776489,0.0,0.0,0.0,1
3412,8,"[863.2946166992188, 233.54408264160156, 8.098306655883789, 17.55641746520996]",0.5104995369911194,0.0,0.0,0.0,1
3412,8,"[224.41543579101562, 222.62039184570312, 10.930570602416992, 20.792844772338867]",0.5087165832519531,0.0,0.0,0.0,1
3412,8,"[1147.590576171875, 291.5718688964844, 7.617657661437988, 15.907833099365234]",0.4972256124019623,0.0,0.0,0.0,1
3412,8,"[734.1026611328125, 253.95828247070312, 6.388258934020996, 16.898588180541992]",0.4938884973526001,0.0,0.0,0.0,1
3412,8,"[503.8076477050781, 207.18634033203125, 16.23550033569336, 55.54864501953125]",0.4186655879020691,0.0,0.0,0.0,1
3412,8,"[240.6698455810547, 222.99081420898438, 10.345636367797852, 21.142505645751953]",0.39445704221725464,0.0,0.0,0.0,1
3412,8,"[501.39019775390625, 221.07403564453125, 11.435474395751953, 25.121036529541016]",0.36286842823028564,0.0,0.0,0.0,1
3412,8,"[504.82183837890625, 195.4174041748047, 13.907999038696289, 31.480051040649414]",0.3359927237033844,0.0,0.0,0.0,1
3412,9,"[486.5368957519531, 254.43191528320312, 28.88251304626465, 28.012062072753906]",0.3826025426387787,0.0,0.0,0.0,1
3412,9,"[18.073637008666992, 247.5570831298828, 35.83469009399414, 15.114557266235352]",0.32720568776130676,0.0,0.0,0.0,1
3412,9,"[825.067626953125, 262.9028015136719, 15.764988899230957, 8.4614896774292]",0.2953847646713257,0.0,0.0,0.0,1
3412,9,"[502.5158996582031, 277.98919677734375, 23.87645721435547, 14.660608291625977]",0.2714028060436249,0.0,0.0,0.0,1
8027,0,"[1117.439453125, 317.64483642578125, 46.00397491455078, 133.18359375]",0.6922617554664612,0.0,0.0,0.0,1
8027,0,"[401.0751037597656, 357.0086364746094, 57.2056999206543, 183.15045166015625]",0.6800360083580017,0.0,0.0,0.0,1
8027,0,"[32.56694793701172, 336.2548522949219, 19.037683486938477, 50.40326690673828]",0.6286274194717407,0.0,0.0,0.0,1
8027,0,"[53.581424713134766, 331.49261474609375, 16.40772247314453, 43.73165512084961]",0.4685960114002228,0.0,0.0,0.0,1
8027,0,"[774.920166015625, 304.8630065917969, 22.128997802734375, 47.64954376220703]",0.3672216236591339,0.0,0.0,0.0,1
8027,0,"[804.0534057617188, 304.8730163574219, 17.233449935913086, 48.27989196777344]",0.2990852892398834,0.0,0.0,0.0,1
8027,0,"[949.9649047851562, 302.65460205078125, 17.869937896728516, 53.34287643432617]",0.271654337644577,0.0,0.0,0.0,1
8027,0,"[141.2735137939453, 305.8218994140625, 8.430558204650879, 9.674571990966797]",0.26825591921806335,0.0,0.0,0.0,1
8027,0,"[609.7192993164062, 306.22607421875, 18.294429779052734, 49.160743713378906]",0.26466745138168335,0.0,0.0,0.0,1
8027,0,"[930.3887329101562, 296.0351867675781, 16.17787742614746, 46.95244598388672]",0.2517237365245819,0.0,0.0,0.0,1
8027,2,"[248.20172119140625, 365.2831726074219, 401.0154724121094, 134.83506774902344]",0.5517310500144958,0.0,0.0,0.0,1
8027,2,"[9.415301322937012, 341.3038635253906, 18.548458099365234, 47.89368438720703]",0.4829578101634979,0.0,0.0,0.0,1
8027,2,"[172.556396484375, 327.7300720214844, 207.63711547851562, 67.38375854492188]",0.4724965989589691,0.0,0.0,0.0,1
8027,2,"[971.022216796875, 302.3622131347656, 38.857479095458984, 53.98116683959961]",0.36667752265930176,0.0,0.0,0.0,1
8027,2,"[1103.34033203125, 290.1395568847656, 83.9565658569336, 97.62844848632812]",0.36525803804397583,0.0,0.0,0.0,1
8027,2,"[750.7880859375, 303.91217041015625, 43.0595588684082, 35.728294372558594]",0.3637918531894684,0.0,0.0,0.0,1
8027,2,"[576.9908447265625, 313.41131591796875, 55.22540283203125, 43.19120788574219]",0.32709166407585144,0.0,0.0,0.0,1
8027,2,"[1048.5107421875, 289.46856689453125, 194.458740234375, 98.50106048583984]",0.3184282183647156,0.0,0.0,0.0,1
8027,2,"[693.3643798828125, 308.2993469238281, 73.72512817382812, 48.2790641784668]",0.31516820192337036,0.0,0.0,0.0,1
8027,3,"[547.3316040039062, 293.50244140625, 119.67524719238281, 85.86775970458984]",0.5329267978668213,0.0,0.0,0.0,1
8027,3,"[771.8466796875, 286.6441650390625, 39.372928619384766, 46.91945266723633]",0.3031087815761566,0.0,0.0,0.0,1
8027,3,"[714.6166381835938, 292.6524353027344, 46.1016845703125, 52.282958984375]",0.2891084551811218,0.0,0.0,0.0,1
8027,3,"[529.4920654296875, 293.58203125, 83.7082290649414, 85.96083068847656]",0.2600950300693512,0.0,0.0,0.0,1
8027,3,"[714.4640502929688, 284.992431640625, 45.22331619262695, 36.715213775634766]",0.2571781873703003,0.0,0.0,0.0,1
8027,4,"[771.352294921875, 277.15899658203125, 37.855403900146484, 27.581188201904297]",0.294853538274765,0.0,0.0,0.0,1
8027,4,"[630.9026489257812, 297.9147033691406, 55.93893051147461, 42.416839599609375]",0.25798526406288147,0.0,0.0,0.0,1
8027,6,"[451.89410400390625, 322.1239929199219, 49.74836349487305, 38.276123046875]",0.4411225914955139,0.0,0.0,0.0,1
8027,6,"[68.55438232421875, 338.2762451171875, 33.050514221191406, 45.80329895019531]",0.3891478478908539,0.0,0.0,0.0,1
8027,6,"[407.52435302734375, 361.8689270019531, 81.4100341796875, 81.43604278564453]",0.30809277296066284,0.0,0.0,0.0,1
8027,6,"[720.2466430664062, 316.9010925292969, 20.272594451904297, 37.09038162231445]",0.2930926978588104,0.0,0.0,0.0,1
8027,6,"[612.9990844726562, 317.916015625, 28.160816192626953, 29.362117767333984]",0.2815602421760559,0.0,0.0,0.0,1
8027,8,"[51.05239486694336, 181.3341064453125, 19.31964874267578, 30.952409744262695]",0.674257755279541,0.0,0.0,0.0,1
8027,8,"[1021.3082885742188, 166.59176635742188, 12.578224182128906, 31.343801498413086]",0.5746779441833496,0.0,0.0,0.0,1
8027,8,"[1053.229736328125, 173.27777099609375, 19.16741943359375, 36.58584976196289]",0.5244389176368713,0.0,0.0,0.0,1
8027,8,"[1052.8690185546875, 236.0011749267578, 21.82360076904297, 17.562328338623047]",0.48922237753868103,0.0,0.0,0.0,1
8027,8,"[440.9298095703125, 186.5747528076172, 12.829143524169922, 30.23514175415039]",0.41509655117988586,0.0,0.0,0.0,1
8027,8,"[447.18524169921875, 186.04518127441406, 24.951677322387695, 31.48101234436035]",0.4031110107898712,0.0,0.0,0.0,1
8027,8,"[452.7862854003906, 185.9200897216797, 13.924617767333984, 30.011877059936523]",0.3866732120513916,0.0,0.0,0.0,1
8027,8,"[647.7649536132812, 257.1797790527344, 9.603344917297363, 15.573731422424316]",0.3145608603954315,0.0,0.0,0.0,1
8027,9,"[1011.3922729492188, 76.56096649169922, 61.06815719604492, 60.22874450683594]",0.4208579361438751,0.0,0.0,0.0,1
8027,9,"[124.96410369873047, 200.74388122558594, 57.215293884277344, 23.024337768554688]",0.39309918880462646,0.0,0.0,0.0,1
8027,9,"[1035.5205078125, 217.67465209960938, 34.18891525268555, 12.830987930297852]",0.36977577209472656,0.0,0.0,0.0,1
8027,9,"[116.84220123291016, 199.00592041015625, 40.644195556640625, 18.714000701904297]",0.34888628125190735,0.0,0.0,0.0,1
8027,9,"[1047.6405029296875, 197.5413055419922, 24.969072341918945, 11.382701873779297]",0.3267280161380768,0.0,0.0,0.0,1
8027,9,"[834.9959716796875, 246.66366577148438, 26.191085815429688, 21.072280883789062]",0.29474690556526184,0.0,0.0,0.0,1
8027,9,"[416.624267578125, 192.5385284423828, 29.648059844970703, 33.902278900146484]",0.2897959351539612,0.0,0.0,0.0,1
8676,9,"[1089.1614990234375, 309.80706787109375, 71.9507827758789, 18.728599548339844]",0.3325108587741852,0.0,0.0,0.0,1
