logit,score,category,is_tp,iou
-0.03523022691708943,0.49119335412979126,traffic light,1,0.6210322398082961
-0.04677874347031439,0.4883074462413788,traffic light,0,0.4801086706741768
-0.081462222319275,0.479645699262619,traffic light,1,0.5686698162958518
-0.2517900080179024,0.4373829662799835,traffic sign,0,0.48568924773423294
-0.30032717401263453,0.4254775047302246,traffic light,1,0.5551383302560592
-0.3205970068173064,0.4205302596092224,traffic sign,1,0.672198420065643
-0.356105886082339,0.4119025468826294,traffic light,1,0.598412213849524
-0.49776340564116794,0.37806642055511475,traffic light,0,0.3508864642829555
-0.5618926586432844,0.36310964822769165,traffic light,0,0.0
-0.5705920369495061,0.3611002266407013,traffic sign,1,0.817317106396623
-0.724421562910238,0.3264200687408447,traffic light,0,0.0
-0.7376677988761615,0.32351434230804443,traffic light,0,0.0
-0.7598708987739421,0.3186742961406708,car,1,0.5511759578914778
-0.7640014451093821,0.3177781403064728,traffic light,0,0.0
-0.7759368591135182,0.3151962459087372,car,1,0.873535737251419
-0.8060792673701122,0.30872660875320435,car,1,0.7663143219319793
-0.8303425023593078,0.3035726547241211,motorcycle,0,0.0
-0.9124155836042845,0.286505788564682,car,0,0.0
-0.9994723610948218,0.2690451741218567,traffic light,0,0.0
-1.0340128522172651,0.2623068690299988,person,0,0.0
0.7702191520398686,0.6835682988166809,traffic light,1,0.7253232053508983
0.5037758939576342,0.6233462691307068,car,1,0.9636918727033206
0.4750440144323687,0.6165769100189209,traffic light,1,0.5537218418542702
0.439627512778669,0.6081702709197998,car,1,0.927624647452487
0.06791100992487083,0.516971230506897,car,1,0.8047322234800423
-0.30937278898908027,0.42326784133911133,truck,0,0.0
-0.32900716740876135,0.4184822142124176,truck,0,0.0
-0.38529236836416425,0.4048510789871216,car,1,0.6966071783515525
-0.40632818339573884,0.39979287981987,person,0,0.0
-0.4117866936589294,0.3984837830066681,person,0,0.0
-0.4443243822213059,0.3907110393047333,car,1,0.8274555032848989
-0.4490698154087155,0.38958194851875305,traffic light,0,0.4399854076742125
-0.6408895762829476,0.3450454771518707,traffic sign,1,0.8436486512179733
-0.6734723134253185,0.33771976828575134,car,1,0.5440144658541057
-0.7767790861718588,0.31501448154449463,car,1,0.7902104693660686
-0.8130802777969676,0.3072344958782196,traffic sign,0,0.27488472029550765
-0.8506008071489364,0.29930683970451355,traffic sign,1,0.8749361974809311
-0.943697159991062,0.28015413880348206,car,1,0.939963833394125
-0.9745144029813226,0.27398160099983215,traffic sign,1,0.8150431771871067
-1.0038910020167486,0.2681770920753479,motorcycle,0,0.0
-1.005031413398285,0.2679533362388611,car,0,0.0
-1.0235036354917288,0.2643454968929291,traffic sign,0,0.0
0.1533492774631338,0.5382623672485352,car,1,0.9097545151986877
-0.18787496042319632,0.45316892862319946,car,0,0.04033829759455715
-0.4572521875865032,0.3876378834247589,car,1,0.8399621347026959
-0.6343730726727667,0.3465196192264557,car,1,0.8254312968936548
-0.98285165077392,0.2723263204097748,car,0,0.0
-0.9925396238268192,0.2704107463359833,car,0,0.0
0.40770436081420175,0.6005373001098633,traffic light,1,0.6255406965660102
0.21012484475939233,0.5523387789726257,bus,1,0.7958751963780041
0.08069098347747827,0.5201618075370789,traffic light,0,0.49233527652639897
0.016228316732278564,0.504056990146637,traffic light,1,0.5118929898489556
-0.03304174118996886,0.49174031615257263,traffic light,0,0.3615548610078747
-0.04571840606644326,0.4885723888874054,traffic sign,1,0.7761500719817849
-0.07368308263399996,0.48158755898475647,car,1,0.9176495484463366
-0.09438243063560199,0.47642189264297485,traffic light,1,0.7340439249775371
-0.1686399167459124,0.45793965458869934,traffic light,1,0.7912709891707729
-0.1715667138206647,0.45721322298049927,car,1,0.8133329592771438
-0.21077609048169918,0.44750019907951355,car,1,0.9297785039992109
-0.2352851790445976,0.4414485692977905,car,1,0.8657051652722823
-0.2598108682054562,0.43541020154953003,car,1,0.9157803983803738
-0.262306475689676,0.4347968101501465,car,1,0.8735032182003057
-0.29316063194615016,0.42723026871681213,traffic light,1,0.5213515150041738
-0.30334531601940284,0.42473989725112915,traffic light,0,0.0
-0.35287693035553935,0.41268494725227356,car,1,0.8628265949318541
-0.3579786919438072,0.41144895553588867,bus,1,0.8815372012812975
-0.3935061761166814,0.40287354588508606,traffic sign,1,0.8187745423253662
-0.44021922194174445,0.391688734292984,car,1,0.7416136585830843
-0.5497253024737447,0.36592814326286316,traffic light,0,0.0
-0.6605463964539765,0.3406168818473816,car,1,0.8993942663682591
-0.6770703072555445,0.3369154930114746,traffic light,0,0.0
-0.6803017924156687,0.3361939489841461,car,1,0.8119635692666834
-0.8209850620863252,0.30555459856987,car,0,0.0
-0.9847719396149761,0.2719459533691406,car,1,0.5384251201801324
-0.9920387684721547,0.2705095708370209,person,0,0.0
-1.0310896643944623,0.2628729045391083,traffic sign,0,0.0
-1.0377635509380847,0.26158174872398376,motorcycle,0,0.0
-1.082409892234443,0.2530502378940582,car,1,0.6043320275757501
-1.089100846325142,0.25178763270378113,person,0,0.0
1.310715989706652,0.787632942199707,person,1,0.880737317995755
1.2131939436343566,0.7708635926246643,person,1,0.9488099320967649
0.47322910355446746,0.6161477565765381,person,1,0.9437371703398002
0.4091988495194736,0.6008957624435425,person,1,0.9422031506169067
0.291217032169677,0.5722940564155579,person,1,0.8733760124107436
0.1409906526868599,0.5351893901824951,person,1,0.8491790405124955
-0.05368389157670877,0.4865822494029999,person,1,0.7847287880165588
-0.2171898194558949,0.44591498374938965,traffic light,1,0.8578037874041038
-0.2680690576654473,0.43338119983673096,person,1,0.7625328573201648
-0.2708494115124041,0.4326985776424408,traffic light,1,0.9048434264097849
-0.3644707854948926,0.409877747297287,person,0,0.0
-0.5147540248036138,0.37407973408699036,car,1,0.8656751726959323
-0.5182028303783454,0.373272567987442,person,0,0.0
-0.6576046563711311,0.3412778973579407,motorcycle,0,0.0
-0.7228008981038201,0.32677650451660156,motorcycle,0,0.0
-0.7803012224504661,0.3142549693584442,traffic sign,0,0.0
-0.8265520917989189,0.3043746054172516,person,1,0.6122827511314872
-0.868415919863219,0.2955840229988098,traffic sign,1,0.875994920779192
-1.0511001842188517,0.2590138912200928,traffic light,0,0.0
-1.070496747132189,0.2553086280822754,traffic sign,0,0.0
0.2670562238942986,0.5663700699806213,car,1,0.9657661726609688
-0.007278593725665456,0.4981803596019745,traffic sign,1,0.9002109526045567
-0.061650244886461335,0.4845923185348511,car,1,0.9294506946317541
-0.32187222320143205,0.4202195405960083,traffic sign,0,0.0
-0.358911634971774,0.41122305393218994,traffic sign,1,0.7256630641369425
-0.45426209492136205,0.38834789395332336,car,1,0.8373025304410227
-0.46443442909139904,0.38593438267707825,traffic light,0,0.0
-0.6465625634312221,0.3437645733356476,person,0,0.0
-0.7026165119947524,0.33123236894607544,car,1,0.7416955126141233
-0.7250681860681981,0.3262779116630554,car,1,0.8409320721871902
-0.7250885224853444,0.32627344131469727,motorcycle,0,0.0
-0.7852306898317788,0.3131936490535736,truck,0,0.0
-0.7965857856848636,0.3107563257217407,car,1,0.785880237246586
-0.8253169765843589,0.3046361804008484,car,1,0.7173303327711361
-0.8285510430169212,0.30395153164863586,bus,0,0.0
-0.8317992299118476,0.3032647669315338,truck,0,0.0
-0.8460598945132041,0.3002600371837616,car,0,0.0
-0.9961782112957972,0.2696934938430786,car,1,0.5789358280695749
-1.0046520700345356,0.26802775263786316,rider,0,0.0
0.42387292793874426,0.6044096350669861,traffic light,0,0.47812002260580744
0.050991852431439104,0.512745201587677,car,1,0.9026519611280105
0.006069201979569553,0.5015172958374023,car,1,0.8774446879994798
-0.08252532745721314,0.47938036918640137,car,1,0.9332195237334214
-0.1968248717229238,0.45095202326774597,traffic sign,1,0.709692540314116
-0.30276316559978445,0.4248821437358856,traffic light,1,0.6436601961946545
-0.32364176214203416,0.4197884798049927,traffic light,0,0.4285045005556915
-0.4252230180666249,0.3952676057815552,car,1,0.867503807353232
-0.5039217439170761,0.37661948800086975,traffic light,1,0.7999265770382075
-0.7191103689664339,0.32758891582489014,motorcycle,0,0.0
-0.7388127189097274,0.32326382398605347,traffic light,1,0.6485869553901031
-0.8718277304847327,0.2948741316795349,traffic sign,1,0.8654485060475438
-0.8749489470907851,0.2942255735397339,traffic light,0,0.0
-0.9275180478660815,0.28342851996421814,bus,0,0.0
-0.972862761485284,0.27431026101112366,car,1,0.8424543040734338
-0.978654917823547,0.2731587588787079,traffic sign,1,0.6444327039061882
-1.0342685336484059,0.2622573971748352,person,0,0.0
-1.0727600639901869,0.25487855076789856,truck,0,0.0
0.48577204059523577,0.6191099286079407,traffic sign,1,0.8422138328646349
0.48277382933377244,0.6184026598930359,car,1,0.7421676222984314
0.48055244377264394,0.6178783178329468,car,1,0.7978917632789589
-0.14480748468171062,0.46386125683784485,traffic light,1,0.5409603127325912
-0.28320591370178194,0.42966797947883606,traffic light,1,0.5928896395766788
-0.535596260631968,0.3692125976085663,traffic light,0,0.0
-0.6478730796389257,0.3434689939022064,car,1,0.5395331066367819
-0.7166496952091659,0.32813116908073425,car,0,0.0
-0.8276113579075666,0.30415037274360657,motorcycle,0,0.0
-0.8764984217779265,0.2939039170742035,train,0,0.0
-0.8823810272217486,0.2926846146583557,car,0,0.48058560649582466
-0.8995545679505405,0.28914204239845276,car,1,0.5594040577454487
-0.9877639779675104,0.27135396003723145,car,0,0.3536250256104974
-0.9996414890988049,0.269011914730072,car,0,0.0
-1.002301690011761,0.26848912239074707,traffic light,0,0.0
-1.0070913946544031,0.26754945516586304,traffic light,0,0.0
-1.01810792222568,0.2653961181640625,car,1,0.7386165567320314
-1.0964230556751278,0.25041070580482483,motorcycle,0,0.0
0.7603731838455904,0.6814347505569458,car,1,0.9749314511653572
0.5949530299611019,0.6445007920265198,car,1,0.9421229193953286
0.39058742864852436,0.5964241027832031,traffic light,1,0.9122305712894772
0.30217374900976096,0.5749738216400146,traffic light,1,0.7367010701801844
0.25226779616852363,0.5627346038818359,car,1,0.9457753800188824
0.18374635727330405,0.5458077788352966,traffic sign,1,0.7287072797504404
0.15960633840691094,0.5398170948028564,person,0,0.0
0.14985336220018075,0.5373933911323547,traffic light,1,0.6832343919444581
0.021498315986907154,0.5053743720054626,traffic light,1,0.6140995169011114
-0.21139820853884778,0.44734638929367065,traffic light,1,0.7145059669636434
-0.3360659442416686,0.416765421628952,traffic light,0,0.38741983221468146
-0.49444080679872876,0.37884798645973206,traffic light,1,0.6467350595140327
-0.6209043997286715,0.34957578778266907,traffic light,0,0.0
-0.7496178149357728,0.32090458273887634,traffic sign,1,0.9607271048744538
-0.7532043342671818,0.32012349367141724,traffic light,1,0.8044795939429492
-0.7609134586922657,0.3184479773044586,traffic light,1,0.712092355093895
-0.7885948317256675,0.3124704658985138,traffic light,0,0.0
-0.8109531069842167,0.3076874315738678,car,1,0.8453912237937781
-0.8419545579603221,0.3011232912540436,traffic light,1,0.5531511928940233
-0.9636566007682035,0.27614668011665344,traffic light,0,0.0
-0.9746188327008127,0.27396082878112793,car,1,0.6746035057818783
-0.9841363716036117,0.27207180857658386,car,1,0.8205430771807787
-0.9854405157793663,0.27181360125541687,traffic light,0,0.0
0.4398836481310394,0.6082313060760498,car,1,0.947656278828636
0.3773273884563516,0.5932283401489258,car,1,0.8307319134535376
0.3224182996010998,0.5799134969711304,traffic light,1,0.541462801715241
0.2421287628980893,0.5602381825447083,traffic sign,1,0.6782074032110905
0.08730684046836668,0.5218128561973572,person,1,0.7008849466599275
-0.01774607975838851,0.4955635964870453,traffic light,1,0.6763258631013611
-0.09807536916417525,0.47550079226493835,car,1,0.933876860423727
-0.31661132441347817,0.4215018153190613,person,1,0.590769473535416
-0.3304145682963424,0.4181397557258606,truck,1,0.936376145263725
-0.4506703226311373,0.38920140266418457,car,1,0.8738329126966395
-0.6195003837663288,0.34989508986473083,car,1,0.7781365890459694
-0.6600887736687074,0.34071967005729675,car,1,0.7952598164536263
-0.6977906884773033,0.3323022425174713,car,1,0.7362289690158675
-0.699890832038878,0.33183643221855164,car,1,0.7751784897231012
-0.7151486183678399,0.3284621834754944,person,0,0.31809509866707675
-0.738007303958395,0.3234400451183319,truck,0,0.0
-0.850123810463402,0.29940688610076904,car,1,0.8286250964727783
-0.8903884965338393,0.2910296618938446,car,1,0.6800013615881702
-0.9124739001312833,0.28649386763572693,car,1,0.861151642432979
-0.9362372161092057,0.2816610336303711,car,1,0.627814641300138
-0.9628203408327035,0.2763138711452484,traffic light,0,0.0
-0.988018875866662,0.27130356431007385,motorcycle,0,0.0
-0.9992803652975062,0.2690829336643219,car,1,0.801323675277767
-1.0164112069395306,0.26572704315185547,bicycle,0,0.0
0.12171873398832467,0.5303921699523926,person,0,0.0
-0.22059593269779537,0.44507357478141785,traffic sign,1,0.7074913440863692
-0.3364287492299746,0.41667723655700684,traffic light,1,0.7358947896787872
-0.7576989063309539,0.319146066904068,traffic light,0,0.2402391154275748
-0.8679909947155928,0.2956725060939789,traffic light,0,0.0
-0.946969131464371,0.2794947624206543,car,1,0.6182633813203201
-0.9767951496245263,0.27352815866470337,car,1,0.9203533463642056
-0.9931629840999661,0.27028778195381165,traffic sign,1,0.7048649021799438
0.4943249284693985,0.6211247444152832,person,1,0.9442620524134321
0.466254090523975,0.6144967675209045,person,1,0.7838797120002258
0.4453283944862262,0.6095279455184937,traffic light,0,0.29692626170015013
0.2836445947900406,0.5704395174980164,person,1,0.9472578749412285
0.23424337116269597,0.5582945346832275,traffic sign,1,0.7950660668937176
0.045926296946631015,0.5114795565605164,person,1,0.8828441794391021
-0.055207442006230234,0.4862016439437866,person,1,0.7381482833640485
-0.20500922371881006,0.4489264488220215,person,1,0.8020131569555231
-0.29618532052044927,0.42649027705192566,person,0,0.0
-0.4638636687682153,0.386069655418396,car,1,0.8957637011616679
-0.49268866816633816,0.379260390996933,person,1,0.8485390448146927
-0.5635617618808975,0.3627237379550934,person,1,0.7804774500425472
-0.6304634319051363,0.34740546345710754,car,0,0.0
-0.6496467929445537,0.3430691361427307,traffic sign,1,0.8752470096552267
-0.7643055403682417,0.3177122175693512,traffic sign,0,0.0
-0.8195059821366081,0.305868536233902,person,0,0.0
-0.8314408576173971,0.30334049463272095,bus,0,0.0
-0.8674828702413913,0.2957783341407776,car,1,0.9397920045985821
-0.8902634155384055,0.29105547070503235,person,0,0.0
-0.8955702327283599,0.28996166586875916,car,0,0.0
-0.9112475177590748,0.286744624376297,traffic sign,0,0.0
-1.035248112017221,0.26206791400909424,car,1,0.8130101079514099
-1.038248388920566,0.2614881098270416,car,1,0.6159553808916965
-1.0750661126234056,0.2544408440589905,traffic light,0,0.0
-1.0870197677311202,0.252179890871048,traffic light,0,0.0
0.5148065926083333,0.6259325742721558,car,1,0.9786104012442891
0.3728063600025384,0.5921369194984436,person,1,0.833756408219498
0.17122038319935887,0.5427008271217346,car,1,0.9800023057716414
0.1510016202052742,0.5376788377761841,traffic sign,1,0.7992776949245111
-0.16634761282625318,0.4585087299346924,person,0,0.0
-0.1838592428702889,0.4541642367839813,traffic sign,1,0.7455252796937849
-0.23296642262298545,0.44202038645744324,traffic light,1,0.9532905276504473
-0.3241358643334923,0.41966813802719116,person,0,0.0
-0.3397278630930768,0.4158755838871002,traffic light,1,0.5190047174821116
-0.3762163468855014,0.4070397913455963,traffic light,1,0.6458380637686135
-0.4354605482960028,0.39282315969467163,traffic light,1,0.7893591032708417
-0.4439833762071094,0.39079222083091736,traffic light,1,0.6906679958930725
-0.5625895185265261,0.3629485070705414,traffic light,1,0.7199493318284474
-0.6096347854405667,0.3521425127983093,traffic sign,1,0.7336427230648643
-0.630559393896265,0.3473837077617645,car,1,0.8825404774546118
-0.6509526239631616,0.342774897813797,traffic light,0,0.048282959957950906
-0.6735430674814037,0.3377039432525635,motorcycle,0,0.0
-0.7461498072601999,0.3216608166694641,traffic light,1,0.7903332426363777
-0.7640597320053337,0.3177655041217804,traffic light,0,0.0
-0.7961785492760293,0.3108435571193695,car,1,0.5555313850962508
-0.8461281231810494,0.3002457022666931,traffic light,0,0.0
-0.9447339202235049,0.27994510531425476,traffic light,0,0.0
-0.9886427549485731,0.27118024230003357,traffic light,0,0.0
-1.0725293985478637,0.25492236018180847,bus,0,0.0
-1.0739786301037235,0.2546471953392029,traffic light,0,0.4523840466563396
-0.32345859453759673,0.41983309388160706,truck,0,0.0
-0.9560101270770528,0.2776777446269989,traffic light,0,0.0
0.617394944677817,0.649625837802887,car,1,0.9572712320978618
0.48265006567699925,0.618373453617096,truck,0,0.0
0.36498127721077345,0.5902457237243652,car,1,0.9535458405892832
0.3482993903663925,0.5862051248550415,person,1,0.8570178719903426
0.14008856698410574,0.5349649786949158,traffic light,0,0.4618390913614183
0.12986139414059683,0.5324198007583618,traffic sign,1,0.7935884467339798
-0.22966767583510533,0.44283413887023926,car,1,0.625707618561226
-0.3481992592057475,0.41381916403770447,car,1,0.9667266643262239
-0.52172898924814,0.37244802713394165,traffic light,0,0.0
-0.5280386780099684,0.37097445130348206,traffic light,0,0.0
-0.5540270860526425,0.3649305999279022,car,1,0.7562409278366417
-0.5846163898525343,0.35787105560302734,car,1,0.8186377778792628
-0.6200039215129804,0.3497805595397949,car,1,0.6200373551154126
-0.7335332652511335,0.32441985607147217,car,1,0.7052291221783676
-0.74068895973709,0.3228535056114197,car,1,0.852818083383692
-0.8219891981051277,0.30534157156944275,car,1,0.7387500007370756
-0.927995147287445,0.28333163261413574,person,0,0.0
-0.9508768350873669,0.2787085175514221,person,0,0.0
-0.9921328588687647,0.27049100399017334,person,0,0.0
-1.0271953018448197,0.263628214597702,person,0,0.0
-1.041841877462672,0.2607947587966919,traffic light,0,0.0
-1.0560287440947957,0.25806909799575806,traffic sign,0,0.0
0.43567696749672985,0.6072284579277039,traffic light,1,0.8273821224151561
0.3493317636434922,0.5864555239677429,car,1,0.8831674550376098
0.028703514361322652,0.5071753859519958,traffic light,1,0.511339965615212
-0.02006693464694675,0.494983434677124,traffic sign,1,0.9166552335985201
-0.0882667726087876,0.4779476225376129,car,1,0.9329383922707978
-0.13072023616962333,0.46736639738082886,car,1,0.9299011331868174
-0.1795128420373608,0.4552419185638428,car,1,0.8960101881180481
-0.33376603158976426,0.41732457280158997,car,1,0.7100035970940598
-0.3898415030093934,0.40375545620918274,traffic light,0,0.3312180134812073
-0.4689092867329576,0.3848744332790375,traffic light,1,0.5781472151539561
-0.49242308856066414,0.37932291626930237,traffic light,0,0.0
-0.5998567618808477,0.3543764650821686,car,1,0.625357995841844
-0.6807369044033007,0.336096853017807,traffic light,1,0.7815703673323668
-0.7285692537364309,0.3255087733268738,traffic light,1,0.6722343014712727
-0.755029405505378,0.3197264075279236,car,1,0.7287527252378723
-0.8325698803692237,0.30310195684432983,traffic light,0,0.30705979863555516
-0.9962320791722156,0.2696828842163086,bus,0,0.0
0.14293758043994467,0.5356736779212952,car,1,0.86342537186581
-0.21418263065488455,0.44665810465812683,car,1,0.8715751473754753
0.167790050398271,0.5418493747711182,car,1,0.9589713807036472
0.04702623880932245,0.5117543935775757,person,1,0.7767832913645045
-0.2048452705414885,0.44896700978279114,car,1,0.9583737855217213
-0.4757370338899173,0.38325926661491394,car,1,0.8926623983277184
-0.5282925813603611,0.3709152042865753,traffic sign,1,0.8180073213331497
-0.5628112218485457,0.36289724707603455,car,0,0.0
-0.6186250408005816,0.3500942289829254,car,1,0.9720028871096908
-0.6826936725416037,0.3356603682041168,traffic sign,1,0.7932844552588362
-0.7793175741974585,0.3144669830799103,car,0,0.43285174916169317
-0.7842270916707584,0.31340956687927246,traffic light,0,0.0
-0.8232834380394858,0.30506712198257446,traffic light,0,0.0
-0.8349288504038899,0.30260390043258667,car,1,0.8889761760282652
-0.8788896814089452,0.2934079170227051,car,1,0.9738195102949286
-0.9270934227941207,0.28351476788520813,motorcycle,0,0.0
-1.0337171630512256,0.26236408948898315,car,1,0.8485625117436076
-1.0709676792092104,0.25521910190582275,bicycle,0,0.0
0.6656653426537809,0.6605318784713745,person,1,0.7778317569055747
0.2998122137483236,0.5743966102600098,person,1,0.7485101891119553
0.19355296098984842,0.5482377409934998,person,1,0.68983957104993
0.15607539159068065,0.5389398336410522,traffic light,1,0.6397778051405283
0.08998357258646096,0.5224807262420654,traffic light,1,0.5285295031128951
0.03894964460208354,0.509736180305481,car,1,0.9622071198050259
-0.03758527169302287,0.49060478806495667,person,1,0.8221675858430424
-0.16081041612374808,0.45988380908966064,car,1,0.7720825804267499
-0.3604313831311947,0.41085514426231384,car,1,0.8091469317771585
-0.43063607396919007,0.3939744532108307,traffic sign,0,0.39898264146921203
-0.4832480797887205,0.3814854323863983,traffic sign,1,0.8195255892106895
-0.5468352614177748,0.3665989637374878,traffic light,0,0.0
-0.5602436393347824,0.36349108815193176,traffic light,0,0.0
-0.5658116019970987,0.36220383644104004,traffic sign,1,0.5915706362580713
-0.6543663494310911,0.34200626611709595,bus,0,0.0
-0.6574914450711656,0.34130334854125977,motorcycle,0,0.0
-0.7280785919552847,0.3256165087223053,traffic sign,1,0.7049388631408563
-0.7684207435991814,0.31682083010673523,car,1,0.8566827590703375
-0.7893937208654801,0.31229886412620544,traffic sign,1,0.6120331216640178
-0.8876041742550879,0.29160448908805847,traffic light,0,0.4786552234871241
-0.96319863142703,0.27623823285102844,person,0,0.0
-1.0313671414131973,0.2628191411495209,motorcycle,0,0.0
-1.0425269856314279,0.260662704706192,motorcycle,0,0.0
-0.07474920754108755,0.48132139444351196,car,1,0.9292373183730825
-0.26962728780585726,0.4329985976219177,car,1,0.9593472444798284
-0.6288687707296013,0.34776708483695984,car,1,0.9697219397097225
-0.17735319417786352,0.4557775557041168,car,1,0.9289731492029244
-0.785818894252253,0.31306713819503784,bus,0,0.0
-0.9932519853794355,0.2702702283859253,car,1,0.5612609440370652
0.6787617697152204,0.6634622812271118,bus,1,0.9641325166572986
0.6113462469828839,0.6482478380203247,traffic light,1,0.5859942864434051
0.6028319830829985,0.6463039517402649,traffic light,0,0.48425171240723414
0.3839285089067621,0.5948202610015869,traffic sign,1,0.9121362907675981
0.1789293008308015,0.5446133613586426,traffic light,1,0.6515571874303209
0.04872761481906512,0.5121794939041138,truck,0,0.0
-0.007830421403703887,0.49804240465164185,traffic light,1,0.5856873130633955
-0.22428651327092697,0.4441622495651245,car,1,0.9608758138870888
-0.27994650820774614,0.430466890335083,car,1,0.9650751683487135
-0.6302331345914295,0.3474576771259308,traffic sign,0,0.2822091188142692
-0.82042121528454,0.3056742548942566,car,1,0.8974103404493095
-0.9027486624778527,0.28848597407341003,traffic light,0,0.0
-0.912531926517,0.2864820063114166,car,1,0.8334978843682954
-1.0102616784587526,0.26692864298820496,car,1,0.6160884984752227
-1.06985432875838,0.25543078780174255,traffic sign,1,0.5408609500071098
-1.0804364968434697,0.25342342257499695,motorcycle,0,0.0
0.3649502249597579,0.5902382135391235,car,1,0.8940159690981442
0.2725783553987726,0.5677257776260376,car,1,0.69275271626645
0.25547947223422013,0.5635247230529785,car,1,0.9530114666235199
0.060310279590315874,0.5150730013847351,car,1,0.9310972071577251
-0.3408957892065275,0.41559189558029175,traffic light,0,0.0
-0.678795539091769,0.3365301787853241,car,1,0.7882520048152684
-0.875902662174165,0.29402756690979004,traffic sign,0,0.4079543026360041
-0.950441917089987,0.2787959575653076,traffic light,0,0.0
-1.0839236272566304,0.2527642250061035,car,0,0.13645967381254032
0.3046861759255531,0.5755876898765564,car,0,0.0
0.12094053984556906,0.530198335647583,car,1,0.9573689195205236
-0.22026278151769005,0.4451558589935303,traffic sign,0,0.0
-0.34368163320044404,0.41491544246673584,traffic light,0,0.0
-0.4225486387127107,0.39590704441070557,person,1,0.7588330637877893
-0.4419193541491481,0.39128372073173523,car,1,0.900427838216777
-0.5161474980207218,0.37375351786613464,traffic sign,0,0.0
-0.6329968515623641,0.3468313217163086,traffic light,0,0.0
-0.7061456412265359,0.3304510712623596,car,1,0.9609951656225236
-0.7132584720582548,0.3288792371749878,car,1,0.9536677105307614
-0.781288688907777,0.31404221057891846,traffic light,0,0.0
-0.8542091632073993,0.29855063557624817,car,0,0.0
-1.035978085356529,0.2619267702102661,traffic sign,0,0.0
-1.0436770685253027,0.2604411244392395,car,0,0.0
0.33641771394586656,0.5833200812339783,car,1,0.9436608783865919
-0.08622572574083176,0.47845691442489624,car,1,0.9638083141405619
-0.09297494252660493,0.4767729938030243,traffic light,1,0.5896342404818563
-0.16481197146994286,0.45889002084732056,traffic light,0,0.4589801885146524
-0.4047598113616712,0.4001692831516266,traffic light,1,0.5943319234969427
-0.6797990468695584,0.3363061547279358,car,1,0.8453333210337445
-0.721770433603898,0.32700324058532715,car,1,0.63972356117086
-0.7242159481919462,0.32646527886390686,car,1,0.84937996230863
-0.8148923656585347,0.30684894323349,car,1,0.7050720184301118
-1.0157137508319316,0.2658631503582001,truck,1,0.857136729773222
-1.038527121215688,0.26143428683280945,car,0,0.0
0.6263004624805498,0.6516501307487488,traffic sign,1,0.7591080349171877
0.5217799924625467,0.6275638937950134,traffic sign,1,0.9002312867955046
0.4235914889881769,0.6043423414230347,traffic light,0,0.4440528404418976
0.10224418622277365,0.5255388021469116,car,1,0.940729845092402
0.05937078507241063,0.5148383378982544,car,1,0.9593062686381114
-0.07854455992587747,0.48037394881248474,car,1,0.8957090275955055
-0.1565382358008104,0.46094515919685364,car,1,0.9145046097146127
-0.5874499281010221,0.3572201728820801,car,1,0.9218270093569374
-0.5923304451061827,0.35610032081604004,traffic light,1,0.5451881014354238
-0.6139679126102181,0.3511545956134796,traffic light,0,0.0
-0.6674174553425061,0.33907535672187805,car,1,0.8224457224783454
-0.8187351867044789,0.3060322105884552,traffic light,1,0.5286147872915642
-0.8191452570991523,0.30594512820243835,truck,0,0.0
-0.8920504124677076,0.29068687558174133,bus,0,0.0
-0.9299148148279042,0.282941997051239,car,1,0.7275028973515568
-1.0251210537783038,0.2640310823917389,traffic light,0,0.0
-1.0658767374361504,0.2561880052089691,traffic light,0,0.0
0.11353848332275705,0.5283541679382324,car,1,0.91012996367144
-0.1643364589663303,0.4590080976486206,person,1,0.6139258456434419
-0.19132794996908234,0.4523133933544159,car,1,0.9665758932896183
-0.19962464642004255,0.45025891065597534,car,1,0.8156413633358391
-0.36425898773388343,0.40992897748947144,bus,0,0.0
-0.3852881629584544,0.40485209226608276,car,1,0.936353574267903
-0.38663208526292436,0.40452831983566284,car,1,0.9418212154507049
-0.4366962221325036,0.3925284743309021,car,1,0.8186109609205353
-0.7569357528214363,0.3193119168281555,car,0,0.23986098923934424
-0.7618473475095987,0.3182453215122223,car,1,0.6731640689837379
-0.7671435563474399,0.31709733605384827,person,0,0.0
-0.7871663630584436,0.31277742981910706,person,0,0.0
-0.8309855254711179,0.3034367263317108,car,0,0.0
-0.8684933560742563,0.29556789994239807,car,1,0.8026521147274249
-0.9300290997080736,0.2829188108444214,car,1,0.740065146501265
-0.9385897270070017,0.2811852991580963,car,1,0.750941955604489
-0.4821674220541864,0.3817404508590698,car,1,0.887283156703393
-1.0303835239604788,0.2630097568035126,car,0,0.0
0.37578604514024844,0.5928563475608826,traffic sign,1,0.5301706962387339
0.13006299144706007,0.5324699878692627,car,1,0.9397260711177139
0.06526902766378502,0.5163114666938782,car,1,0.9618189443828788
0.04993593981305446,0.5124813914299011,traffic light,0,0.0
-0.15454796789040232,0.46143972873687744,traffic light,1,0.7305824362956312
-0.32789284186345374,0.41875341534614563,traffic light,1,0.6166823506164171
-0.3409137043512611,0.41558754444122314,car,1,0.970211732713816
-0.4588315063373225,0.38726305961608887,truck,0,0.0
-0.46604487961358837,0.3855527937412262,person,0,0.4454368647741564
-0.517670618598226,0.3733970820903778,car,1,0.9540557757545944
-0.5294468509621396,0.3706459105014801,car,1,0.8940105997747706
-0.5971321837102369,0.3550000786781311,motorcycle,0,0.0
