logit,score,category,uncertainty,is_tp
-0.8941104114372309,0.2902623116970062,traffic sign,0.0,1
-0.894223252319342,0.2902390658855438,traffic light,0.0,0
-1.0574892623457344,0.2577895522117615,motorcycle,0.0,0
0.7099792119388267,0.6703965663909912,traffic light,0.0,1
0.3968879588765587,0.5979397296905518,car,0.0,1
0.24791025963106045,0.5616620779037476,traffic light,0.0,1
0.20165986849191322,0.5502448081970215,traffic light,0.0,1
0.10746557636970418,0.5268405675888062,traffic light,0.0,1
-0.2860466943051864,0.4289719760417938,truck,0.0,0
-0.3911794171177359,0.4034334123134613,traffic light,0.0,1
-0.4796252959981383,0.38234061002731323,traffic sign,0.0,0
-0.5860420846416432,0.3575434982776642,traffic light,0.0,0
-0.5920306059177441,0.35616907477378845,car,0.0,1
-0.653233063252968,0.34226134419441223,traffic light,0.0,0
-0.6597321687052242,0.3407997786998749,traffic light,0.0,1
-0.6977636905135547,0.33230823278427124,truck,0.0,0
-0.7475963493508132,0.3213452696800232,truck,0.0,0
-0.7772188774333709,0.3149195909500122,car,0.0,1
-0.8004330749949551,0.3099328875541687,car,0.0,1
-0.8240291627033945,0.3049090504646301,car,0.0,1
-0.8808954017508266,0.2929922640323639,traffic light,0.0,0
-0.9004995502420521,0.28894785046577454,car,0.0,0
-0.933697603109643,0.2821751534938812,car,0.0,0
-0.9599438189563859,0.276889443397522,traffic light,0.0,0
-0.9751229215183367,0.2738605737686157,car,0.0,1
-1.0689630509847177,0.25560033321380615,person,0.0,0
-1.0742392965830236,0.2545977234840393,traffic light,0.0,0
-1.0844120433299271,0.2526719868183136,bus,0.0,0
0.7672425108269938,0.6829240918159485,car,0.0,1
0.44257643145679626,0.6088727712631226,person,0.0,1
0.35352114885241176,0.5874711871147156,person,0.0,1
-0.09429569198685386,0.4764435291290283,car,0.0,1
-0.25151218947617354,0.4374513328075409,traffic sign,0.0,1
-0.6282917610281868,0.3478979766368866,train,0.0,0
-0.6602008844161346,0.34069448709487915,motorcycle,0.0,0
-0.7244709017827002,0.3264092206954956,traffic sign,0.0,0
-0.8852584583234583,0.2920892834663391,traffic sign,0.0,0
-1.0095863206068505,0.2670608162879944,motorcycle,0.0,0
-1.0968927582371077,0.250322550535202,person,0.0,0
0.41332234170116444,0.6018842458724976,car,0.0,1
0.049717174250426696,0.5124267339706421,car,0.0,1
-0.401614735627914,0.4009244441986084,person,0.0,0
-0.6045344090205838,0.35330697894096375,traffic sign,0.0,1
-0.6193134272526848,0.3499376177787781,motorcycle,0.0,0
-0.6862567912857457,0.3348662853240967,car,0.0,1
-0.7659166255761346,0.31736308336257935,bus,0.0,0
-0.8590852331998561,0.29753050208091736,truck,0.0,0
-1.0051625355852456,0.2679276168346405,truck,0.0,1
-1.0711688460731486,0.25518086552619934,car,0.0,1
0.7075646203984549,0.6698628067970276,traffic light,0.0,0
0.3959198784792322,0.5977069735527039,traffic sign,0.0,1
0.3495657381467908,0.5865122675895691,car,0.0,1
0.19205015724415792,0.5478655099868774,traffic sign,0.0,1
-0.10841700990568008,0.47292226552963257,car,0.0,1
-0.9077696486820099,0.2874564528465271,car,0.0,1
-0.9086946363191887,0.2872670292854309,car,0.0,0
-0.9160719245413779,0.28575894236564636,car,0.0,0
-0.9709260330344044,0.2746959626674652,bus,0.0,0
-1.0746201494366245,0.25452545285224915,bus,0.0,0
-0.2031229036206129,0.4493931531906128,traffic sign,0.0,0
-0.544889152393163,0.36705097556114197,traffic light,0.0,0
-0.5656845317757551,0.3622331917285919,car,0.0,1
-0.6946963776604814,0.3329891562461853,car,0.0,1
-0.7902328262865157,0.31211867928504944,car,0.0,1
-0.9728196448031269,0.2743188440799713,car,0.0,1
0.25911817759003153,0.5644195079803467,car,0.0,0
0.05903503610386093,0.5147544741630554,traffic sign,0.0,1
-0.07390726260897587,0.4815315902233124,car,0.0,1
-0.08199442585339083,0.47951287031173706,truck,0.0,0
-0.19599184179862325,0.4511582851409912,traffic sign,0.0,1
-0.5091593292844014,0.3753906190395355,truck,0.0,1
-0.5209237364057646,0.37263625860214233,car,0.0,1
-0.6810012338500543,0.33603787422180176,car,0.0,1
-0.7845934410659063,0.313330739736557,car,0.0,0
-0.8128607338041753,0.3072812259197235,car,0.0,0
-0.977630838559123,0.2733621299266815,car,0.0,1
1.188793476121329,0.7665252089500427,bicycle,0.0,1
0.36624988596673863,0.5905525088310242,car,0.0,1
0.27332766169079226,0.5679096579551697,person,0.0,0
-0.021690384541939084,0.4945776164531708,traffic light,0.0,0
-0.1499558598090465,0.4625811278820038,car,0.0,1
-0.20696964723984698,0.4484415054321289,car,0.0,1
-0.6076373465052908,0.3525983393192291,traffic sign,0.0,0
-0.6927864004350658,0.3334135115146637,traffic sign,0.0,1
-0.7644644751738734,0.317677766084671,car,0.0,1
-0.8700228301987,0.2952495515346527,traffic sign,0.0,0
-1.0088601863445117,0.2672029733657837,car,0.0,0
-1.03179696450842,0.26273587346076965,traffic light,0.0,0
0.4654957957933482,0.6143171191215515,motorcycle,0.0,0
0.09467873062607515,0.5236520171165466,traffic sign,0.0,1
-0.27314257473849013,0.43213576078414917,traffic sign,0.0,1
-0.3937579144601156,0.40281298756599426,car,0.0,1
-0.411528084410659,0.3985457718372345,car,0.0,1
-0.605820105065106,0.353013277053833,traffic light,0.0,0
-0.6224928556890916,0.34921470284461975,person,0.0,0
-0.6413428626595055,0.3449430465698242,car,0.0,0
-0.6786795501833425,0.336556077003479,motorcycle,0.0,0
-0.8484206099387456,0.2997642755508423,person,0.0,0
-0.8822592414624667,0.2927098274230957,traffic light,0.0,0
-0.8883286701157299,0.29145485162734985,car,0.0,1
-1.0010247126629142,0.2687399983406067,car,0.0,1
-1.0278033230016341,0.26351019740104675,car,0.0,1
-1.0832569206439617,0.2528901696205139,traffic light,0.0,0
0.07523411679113852,0.5187996625900269,traffic light,0.0,0
-0.3588793855519657,0.4112308621406555,traffic light,0.0,1
-0.3708904260920251,0.4083258807659149,car,0.0,1
-0.5377195313067241,0.3687182366847992,person,0.0,1
-0.6301674134401789,0.34747257828712463,traffic sign,0.0,1
-0.9048181155187633,0.28806138038635254,car,0.0,0
-0.9140873655311409,0.28616416454315186,person,0.0,0
-0.9251253789751089,0.283914715051651,car,0.0,0
-1.0254337948046564,0.2639703154563904,car,0.0,0
0.2707769307119069,0.5672836303710938,traffic light,0.0,1
0.1795361554776067,0.5447638630867004,traffic light,0.0,0
-0.1578906429387156,0.4606091380119324,car,0.0,1
-0.19397159493249191,0.45165857672691345,truck,0.0,1
-0.28882642627604954,0.4282912015914917,car,0.0,1
-0.2965504934657209,0.42640095949172974,car,0.0,1
-0.34053492101023114,0.41567954421043396,car,0.0,1
-0.42163321577056595,0.39612600207328796,traffic sign,0.0,1
-0.5369585610546729,0.36889538168907166,traffic sign,0.0,1
-0.6041381654316219,0.35339751839637756,person,0.0,0
-0.8630635833920275,0.2966996729373932,car,0.0,1
-0.8643680284233273,0.29642754793167114,car,0.0,1
-0.9760837657676605,0.2736695408821106,car,0.0,0
-0.9763032746215476,0.273625910282135,car,0.0,0
-0.9782910931129166,0.27323099970817566,car,0.0,0
-0.985572719591637,0.2717874348163605,bus,0.0,0
-0.9861517699148388,0.2716728448867798,car,0.0,1
0.7125591281789431,0.670966386795044,car,0.0,1
0.6852791080393886,0.664915919303894,traffic light,0.0,0
0.6645700917581596,0.6602862477302551,traffic sign,0.0,1
0.3964778968043022,0.5978411436080933,person,0.0,1
0.380851349219454,0.5940784215927124,person,0.0,1
0.30734161818558303,0.5762362480163574,motorcycle,0.0,0
0.27846946019554986,0.5691709518432617,traffic sign,0.0,1
0.17921626086658002,0.5446845293045044,person,0.0,0
-0.1487482360229868,0.4628813564777374,traffic light,0.0,1
-0.16002024205275706,0.460080087184906,car,0.0,1
-0.2295871104754815,0.44285401701927185,traffic light,0.0,0
-0.4529534288067352,0.3886587917804718,traffic light,0.0,0
-0.4856191220533464,0.38092613220214844,traffic light,0.0,0
-0.5165771216503077,0.37365296483039856,traffic sign,0.0,1
-0.5343709378062007,0.36949801445007324,person,0.0,1
-0.543606967357117,0.36734890937805176,traffic sign,0.0,0
-0.5761918917127852,0.3598093092441559,traffic light,0.0,1
-0.654749632043546,0.34192001819610596,traffic light,0.0,1
-0.7798737877119281,0.3143470883369446,car,0.0,1
-0.8269955110014436,0.30428072810173035,traffic light,0.0,0
-0.9209066175225864,0.28477320075035095,traffic light,0.0,0
-0.9307156628345192,0.2827795445919037,person,0.0,0
-0.9435619459669058,0.2801814079284668,traffic light,0.0,1
-1.0036521509925584,0.26822397112846375,traffic light,0.0,0
-1.0275226288860133,0.26356467604637146,car,0.0,0
0.695477137539818,0.6671842336654663,traffic sign,0.0,1
0.595903735983913,0.644718587398529,traffic light,0.0,0
0.401705812048142,0.5990974307060242,traffic light,0.0,1
-0.22362260660275643,0.44432616233825684,traffic light,0.0,1
-0.4876589582420904,0.3804452121257782,traffic light,0.0,1
-0.607666721678454,0.3525916337966919,traffic light,0.0,0
-0.608910243009242,0.35230782628059387,car,0.0,1
-0.768744609220586,0.31675073504447937,car,0.0,1
-0.7949776575569184,0.31110087037086487,bus,0.0,0
-0.85766672062114,0.2978270649909973,traffic light,0.0,0
-1.0783386602141596,0.253820538520813,car,0.0,1
-1.096551029972808,0.25038668513298035,car,0.0,0
-0.6058552059625858,0.3530052602291107,traffic sign,0.0,1
-0.7859932326810748,0.3130296468734741,car,0.0,1
-0.8651819609922607,0.2962578237056732,car,0.0,0
-0.9327153999285677,0.28237414360046387,car,0.0,1
-0.9340285311867461,0.2821081280708313,car,0.0,1
-1.0399597975329533,0.261157751083374,traffic light,0.0,0
-1.0847924425843112,0.25260016322135925,bus,0.0,0
0.3811106359382116,0.5941409468650818,car,0.0,1
-0.485790618681848,0.38088569045066833,traffic light,0.0,0
-0.5207107213738762,0.3726860582828522,truck,0.0,0
-0.5872713372304359,0.35726118087768555,traffic light,0.0,0
-0.60871956535755,0.3523513376712799,person,0.0,0
-0.6163599351848618,0.35060977935791016,traffic light,0.0,1
-0.6205691328084874,0.3496520221233368,car,0.0,1
-0.7715832465501873,0.3161367177963257,traffic light,0.0,0
-0.7769033917722559,0.3149876594543457,traffic light,0.0,0
-0.8350531270142206,0.3025776743888855,traffic sign,0.0,0
-0.8828207163582062,0.2925935983657837,car,0.0,0
-0.9511262021111618,0.278658390045166,car,0.0,1
-1.03367111936329,0.2623730003833771,traffic light,0.0,0
0.5591832944610102,0.6362635493278503,person,0.0,1
0.5516343497199546,0.6345146894454956,traffic light,0.0,1
-0.052084415531332744,0.4869818389415741,person,0.0,1
-0.3237096713388039,0.4197719395160675,truck,0.0,0
-0.48773267235614987,0.38042783737182617,traffic light,0.0,1
-0.5804826604261135,0.3588215410709381,motorcycle,0.0,0
-0.6164950207054827,0.35057902336120605,traffic sign,0.0,1
-0.6625749910889752,0.34016141295433044,car,0.0,1
-0.6911333382485186,0.33378100395202637,traffic light,0.0,0
-0.7697185031865539,0.316540002822876,truck,0.0,0
-0.8031973198744115,0.30934199690818787,car,0.0,1
-0.8149890496982416,0.3068283796310425,traffic light,0.0,1
-0.8903890742903282,0.29102954268455505,traffic sign,0.0,0
-0.9027853962760071,0.28847843408584595,traffic sign,0.0,1
-0.9452051565128469,0.2798501253128052,traffic sign,0.0,0
-0.9749096737303701,0.2739029824733734,traffic light,0.0,0
-0.986284769800517,0.27164652943611145,traffic light,0.0,0
-0.9920235150346097,0.27051258087158203,traffic light,0.0,0
-1.0450524312140017,0.26017630100250244,traffic light,0.0,0
0.47334427721218075,0.6161749958992004,traffic light,0.0,1
0.4235807702052833,0.6043397784233093,car,0.0,1
0.34723182312783857,0.5859461426734924,traffic sign,0.0,1
-0.24549360677893406,0.43893298506736755,person,0.0,1
-0.27927358244553985,0.4306318759918213,car,0.0,0
-0.32713766431354435,0.41893723607063293,car,0.0,1
-0.5687588171814524,0.36152327060699463,car,0.0,1
-0.6618700173303846,0.3403196632862091,person,0.0,1
-0.7196073550116864,0.32747945189476013,car,0.0,1
-0.7508328745950987,0.32063984870910645,car,0.0,1
-0.900638080695682,0.2889193892478943,bicycle,0.0,0
-0.991125411709318,0.27068984508514404,traffic sign,0.0,1
0.1972628987076111,0.5491564273834229,motorcycle,0.0,0
0.11412809104372693,0.5285010933876038,person,0.0,0
0.03865580233385073,0.5096627473831177,traffic sign,0.0,1
-0.03329036091608279,0.4916781783103943,traffic light,0.0,1
-0.21838331726765733,0.4456201195716858,traffic sign,0.0,1
-0.32681997377485733,0.419014573097229,traffic sign,0.0,1
-0.3484213930002258,0.4137652814388275,traffic sign,0.0,1
-0.35911030531832006,0.4111749529838562,bicycle,0.0,0
-0.3627753976238796,0.41028788685798645,truck,0.0,0
-0.4529746263568577,0.3886537551879883,car,0.0,1
-0.6111772574125885,0.3517906963825226,traffic sign,0.0,1
-0.6164354619792626,0.35059258341789246,traffic light,0.0,0
-0.6537802578372172,0.3421381711959839,person,0.0,0
-0.6658627201086412,0.33942386507987976,traffic light,0.0,0
-0.6770365568981522,0.3369230329990387,traffic sign,0.0,0
-0.735658429109791,0.3239542543888092,person,0.0,1
-0.8626864219165076,0.2967783808708191,person,0.0,0
-0.8746266289696747,0.29429250955581665,traffic light,0.0,0
-0.8966139863369034,0.28974682092666626,person,0.0,1
-0.9025997004356905,0.2885165512561798,person,0.0,1
-0.9137990973643523,0.28622305393218994,traffic light,0.0,1
-0.9785596031528377,0.2731776833534241,traffic light,0.0,0
-1.0321956368694045,0.26265865564346313,car,0.0,0
-1.047261007637908,0.25975140929222107,person,0.0,1
-1.055261840489669,0.2582159638404846,traffic light,0.0,0
0.4093323167836482,0.6009277701377869,car,0.0,1
0.12943570206733332,0.5323138236999512,car,0.0,1
-0.21121485969199963,0.44739171862602234,motorcycle,0.0,0
-0.24962354523675756,0.4379161596298218,car,0.0,1
-0.2557678504170371,0.43640434741973877,car,0.0,1
-0.4132888853504256,0.39812377095222473,car,0.0,0
-0.7572822656127673,0.3192366063594818,person,0.0,0
-0.8010383195840979,0.30980345606803894,car,0.0,0
-0.899383333851796,0.2891772389411926,motorcycle,0.0,0
-1.0638038056118149,0.25658321380615234,truck,0.0,0
-1.0979917019108463,0.25011637806892395,person,0.0,0
1.0946644752119787,0.7492590546607971,car,0.0,1
0.5425084085709896,0.6323957443237305,car,0.0,1
0.17992191586159761,0.5448595285415649,traffic light,0.0,0
-0.10364801222745895,0.4741111695766449,traffic sign,0.0,1
-0.41725362506614233,0.3971741199493408,car,0.0,1
-0.6932522802909022,0.33330997824668884,traffic sign,0.0,0
-0.6988694639568204,0.3320629298686981,truck,0.0,0
-0.7198370013607633,0.3274288773536682,traffic light,0.0,0
-0.7399809985294011,0.32300829887390137,bus,0.0,0
-0.8129593022781265,0.3072602450847626,traffic light,0.0,1
-0.8408595562006466,0.30135378241539,car,0.0,0
-0.8958396334006795,0.28990620374679565,traffic sign,0.0,0
-0.897269226758878,0.2896119952201843,traffic sign,0.0,0
-0.9860495025633434,0.27169308066368103,traffic sign,0.0,0
-0.9999097568535253,0.2689591646194458,car,0.0,1
-1.0263864133195326,0.2637852728366852,traffic sign,0.0,0
-1.035586710423922,0.26200243830680847,traffic sign,0.0,0
0.23312145415461716,0.5580178499221802,truck,0.0,1
0.0783971096984342,0.5195892453193665,car,0.0,1
-0.0014914276980253565,0.49962714314460754,person,0.0,1
-0.03811284249098237,0.4904729425907135,car,0.0,1
-0.7865871496100453,0.31290194392204285,traffic sign,0.0,1
-0.9408001658059404,0.2807387411594391,traffic light,0.0,0
-0.9655850678194007,0.27576136589050293,car,0.0,1
-1.010875395350672,0.26680856943130493,car,0.0,1
-1.0144179455400417,0.2661161422729492,traffic light,0.0,0
-1.0258363308578071,0.26389211416244507,bus,0.0,0
0.6837265398757886,0.6645699143409729,truck,0.0,1
0.6009426377929812,0.6458719372749329,person,0.0,1
0.012559817434121337,0.5031399130821228,car,0.0,1
-0.05116851657665475,0.4872106611728668,car,0.0,1
-0.2800708653599889,0.4304364025592804,traffic light,0.0,0
-0.2940775207123796,0.42700591683387756,traffic light,0.0,0
-0.40719838912777173,0.3995840847492218,car,0.0,1
-0.4577159922493552,0.38752779364585876,bus,0.0,1
-0.508685006306648,0.3755018413066864,traffic sign,0.0,0
-0.5592923671714481,0.3637112081050873,traffic light,0.0,0
-0.5714470406143476,0.3609029948711395,car,0.0,1
-0.5898245216165677,0.3566751182079315,car,0.0,0
-0.595638323761447,0.35534220933914185,truck,0.0,1
-0.6439125149704222,0.34436264634132385,traffic light,0.0,0
-0.6439694070093916,0.34434980154037476,motorcycle,0.0,0
-0.6725763691414262,0.3379201889038086,car,0.0,0
-0.7776392599336714,0.31482890248298645,person,0.0,0
-0.852142826177109,0.29898354411125183,traffic light,0.0,0
-1.035389123840461,0.2620406448841095,motorcycle,0.0,0
0.4227729420600022,0.6041465997695923,traffic light,0.0,1
0.4121217868961511,0.6015965342521667,car,0.0,1
0.40066808482134686,0.5988481640815735,person,0.0,1
-0.11069142006491473,0.47235536575317383,traffic light,0.0,1
-0.26605274744653357,0.4338763952255249,traffic light,0.0,1
-0.2896061617960485,0.4281002879142761,traffic light,0.0,0
-0.4040721427146055,0.40033435821533203,train,0.0,0
-0.48331691684065636,0.381469190120697,car,0.0,1
-0.48990358636674153,0.3799162805080414,traffic light,0.0,1
-0.6751617940727411,0.3373419940471649,motorcycle,0.0,0
-0.6908067478320036,0.3338536322116852,motorcycle,0.0,0
-0.7715096357970231,0.3161526322364807,traffic light,0.0,1
-0.8125254330109242,0.30735260248184204,traffic light,0.0,0
-0.8654312684341613,0.2962058484554291,motorcycle,0.0,0
-0.8915477568044168,0.29079052805900574,bicycle,0.0,0
-0.900173781746715,0.2890147864818573,traffic light,0.0,0
-1.0086416329943182,0.2672457695007324,traffic light,0.0,1
0.47697092902007293,0.6170323491096497,car,0.0,1
0.19838435311153457,0.5494340658187866,car,0.0,1
-0.19855397848164863,0.4505239427089691,person,0.0,0
-0.3268620867249377,0.41900432109832764,car,0.0,0
-0.5230660029737698,0.37213557958602905,traffic light,0.0,0
-0.6631129225514019,0.3400406837463379,traffic sign,0.0,1
-0.8236454473401706,0.30499038100242615,car,0.0,1
-0.9326599548231633,0.28238537907600403,car,0.0,1
0.022581344710408374,0.5056450963020325,car,0.0,1
-0.35532335461708064,0.4120921194553375,car,0.0,1
-0.43612420736451074,0.3926648795604706,car,0.0,1
-0.565058405001772,0.3623778522014618,traffic sign,0.0,1
-0.682236232542168,0.3357623815536499,traffic sign,0.0,1
-0.9155965393626437,0.2858559787273407,motorcycle,0.0,0
-0.9163116979021496,0.28571000695228577,car,0.0,0
0.47590838343525793,0.6167812347412109,car,0.0,1
0.09262645982303878,0.5231400728225708,car,0.0,1
-0.286952057896776,0.428750216960907,car,0.0,1
-0.5520436780989689,0.3653903901576996,car,0.0,1
-0.8740151169506637,0.294419527053833,car,0.0,1
-0.8961462748211075,0.2898430824279785,traffic sign,0.0,0
-1.0208895513716991,0.26485416293144226,traffic light,0.0,0
0.6776175684715727,0.6632067561149597,traffic sign,0.0,1
0.3587796843149666,0.5887449979782104,truck,0.0,1
0.3416553898483336,0.5845925807952881,car,0.0,1
0.019104823399554133,0.5047760605812073,car,0.0,1
-0.18165103190613396,0.4547117054462433,car,0.0,1
-0.2735872041850305,0.4320266544818878,person,0.0,0
-0.47120386060142955,0.3843313455581665,bus,0.0,0
-0.9394860952153888,0.2810041606426239,traffic sign,0.0,1
-1.0060877587963721,0.2677461802959442,traffic sign,0.0,1
-1.0732228857839448,0.25479066371917725,traffic light,0.0,0
0.5088124782776597,0.6245280504226685,traffic light,0.0,1
0.47258449036480643,0.6159952878952026,traffic light,0.0,1
-0.10791618011236893,0.4730471074581146,traffic light,0.0,1
-0.20240520901895492,0.44957074522972107,traffic sign,0.0,1
-0.2291781349434352,0.4429549276828766,traffic sign,0.0,1
-0.3466877954966617,0.41418585181236267,traffic sign,0.0,1
-0.3636905373467971,0.41006648540496826,traffic light,0.0,0
-0.3854409202958421,0.40481528639793396,truck,0.0,0
-0.47628073615079425,0.3831307590007782,traffic light,0.0,1
-0.5738206196089644,0.3603557050228119,traffic sign,0.0,1
-0.597606632577951,0.35489144921302795,traffic light,0.0,0
-0.6283047662783776,0.3478950262069702,car,0.0,1
-0.6507875303512872,0.34281209111213684,truck,0.0,0
-0.6724277141981848,0.33795344829559326,traffic light,0.0,1
-0.6995885511899385,0.33190345764160156,traffic sign,0.0,1
-0.7336636702849071,0.32439127564430237,traffic light,0.0,0
-0.8148728891657976,0.3068530857563019,traffic sign,0.0,1
-0.8208443345722698,0.30558446049690247,motorcycle,0.0,0
-0.8509002377797446,0.2992440462112427,traffic light,0.0,1
-0.8876825148783788,0.29158830642700195,car,0.0,1
-0.9139589826066076,0.286190390586853,car,0.0,1
-0.9993715876970429,0.2690649926662445,person,0.0,0
-1.0588800504217952,0.2575235366821289,car,0.0,0
-0.47515936281863536,0.38339582085609436,car,0.0,1
-0.6234388701291975,0.3489997386932373,car,0.0,1
-0.7729974010939045,0.3158310651779175,traffic sign,0.0,0
-1.0209138885045221,0.2648494243621826,car,0.0,0
0.8174566965935944,0.6936962008476257,car,0.0,1
0.6083360223511282,0.6475611329078674,car,0.0,1
0.22312000154986852,0.5555497407913208,traffic light,0.0,1
0.11626471872023289,0.5290334820747375,traffic light,0.0,1
-0.1688140033693971,0.4578964412212372,traffic sign,0.0,0
-0.2794771796129447,0.4305819571018219,car,0.0,1
-0.3020869202649102,0.4250473976135254,truck,0.0,1
-0.3050397338950113,0.42432594299316406,car,0.0,1
-0.35406237801485557,0.4123976528644562,traffic sign,0.0,1
-0.4570535724387252,0.38768503069877625,truck,0.0,0
-0.4905206029284777,0.3797709345817566,traffic sign,0.0,1
-0.5435584947811478,0.3673601746559143,car,0.0,1
-0.5932567698616776,0.3558879494667053,car,0.0,1
-0.6447794689054807,0.34416693449020386,car,0.0,0
-0.6571185658861172,0.34138718247413635,car,0.0,1
-0.6747084114588988,0.33744335174560547,person,0.0,0
-0.6897367658290083,0.3340916335582733,motorcycle,0.0,0
-0.7263662088637117,0.3259926438331604,car,0.0,0
-0.7623537026941952,0.31813547015190125,car,0.0,1
-0.8726430027355533,0.2947046458721161,car,0.0,1
-0.9327976140995524,0.28235748410224915,person,0.0,0
-0.9911406588629514,0.2706868350505829,car,0.0,1
-1.0189818662263703,0.26522576808929443,traffic sign,0.0,1
0.5800190790720797,0.6410717964172363,car,0.0,1
0.3720778579332605,0.5919609665870667,car,0.0,1
0.15599407474183288,0.5389196276664734,traffic light,0.0,1
0.0752493971866211,0.5188034772872925,truck,0.0,1
0.021342610795244223,0.5053354501724243,car,0.0,1
-0.061109240729521334,0.4847274422645569,car,0.0,0
-0.11849934752693098,0.4704097807407379,truck,0.0,0
-0.14290115544356,0.4643353819847107,traffic light,0.0,1
-0.2662454239933906,0.43382906913757324,motorcycle,0.0,0
-0.2847894041431477,0.42927998304367065,person,0.0,1
-0.3145760449307255,0.42199817299842834,motorcycle,0.0,0
-0.4188451564170285,0.3967931270599365,traffic light,0.0,1
-0.48357724473089597,0.381407767534256,traffic sign,0.0,0
-0.5196356242430208,0.3729374408721924,person,0.0,0
-0.7270819179985167,0.3258354067802429,traffic light,0.0,1
-0.7640047443345845,0.3177774250507355,person,0.0,0
-0.8095358197907307,0.3079894185066223,traffic light,0.0,1
-0.9207408415333782,0.2848069667816162,traffic light,0.0,0
-1.029753087383446,0.2631319761276245,traffic light,0.0,0
-1.0410883786580072,0.2609400451183319,traffic light,0.0,0
-0.4040457005784934,0.4003407061100006,car,0.0,1
-0.45154696268382766,0.3889930248260498,truck,0.0,0
-0.6104674106836945,0.35195258259773254,motorcycle,0.0,0
-0.741183029384489,0.32274550199508667,car,0.0,1
-0.7733969890343892,0.3157447278499603,car,0.0,1
-0.8017789338562831,0.3096451163291931,traffic light,0.0,0
-0.8039209628599765,0.3091874122619629,traffic light,0.0,0
-0.8268710643213338,0.30430707335472107,car,0.0,0
-0.9099655598795896,0.2870068848133087,truck,0.0,0
-0.9561465332081845,0.277650386095047,car,0.0,1
-0.9626474633745902,0.27634844183921814,person,0.0,0
0.23556777017178818,0.5586211085319519,traffic light,0.0,0
0.029863192518722888,0.5074652433395386,car,0.0,1
-0.1626755508127097,0.4594205617904663,car,0.0,1
-0.23303880254682968,0.442002534866333,car,0.0,1
-0.3295612217004224,0.41834738850593567,car,0.0,1
-0.33064044888514316,0.4180848002433777,car,0.0,1
-0.3494983957751184,0.41350406408309937,traffic light,0.0,0
-0.47667670381689575,0.38303717970848083,car,0.0,0
-0.49517161179904956,0.37867602705955505,car,0.0,1
-0.7869604769704664,0.3128216862678528,car,0.0,0
-0.7883929967944169,0.3125138282775879,traffic sign,0.0,0
-0.8286575399628193,0.30392900109291077,car,0.0,1
-0.8702481369780559,0.29520267248153687,person,0.0,0
-0.997820420568447,0.2693701684474945,truck,0.0,0
-1.0180617581055382,0.2654051184654236,car,0.0,1
-1.0202963624910526,0.26496967673301697,bus,0.0,0
-1.0344975951580146,0.2622130811214447,car,0.0,1
0.5864841403302586,0.6425580382347107,truck,0.0,0
0.12700124498781284,0.5317077040672302,car,0.0,1
0.043224626118107005,0.5108044743537903,person,0.0,0
-0.02312000259323037,0.4942202568054199,traffic light,0.0,0
-0.17470253238851938,0.45643511414527893,traffic sign,0.0,0
-0.17908695970573926,0.45534753799438477,car,0.0,1
-0.2827598415897285,0.4297772943973541,person,0.0,0
-0.46101512496062474,0.38674503564834595,person,0.0,0
-0.6250684377518695,0.34862959384918213,car,0.0,0
-0.6853121471921103,0.3350767195224762,car,0.0,1
-0.7324130341351628,0.3246654272079468,person,0.0,0
-0.7530726095397108,0.3201521635055542,truck,0.0,0
-0.7909377904887421,0.3119673430919647,car,0.0,1
-0.8072282418760337,0.30848145484924316,car,0.0,1
-0.8910296031818722,0.290897399187088,truck,0.0,0
-0.9088378702161073,0.2872377038002014,person,0.0,0
-0.9570076579074794,0.2774777114391327,traffic light,0.0,0
-0.9976764183097587,0.2693985104560852,traffic light,0.0,0
-1.023475130933077,0.2643510401248932,car,0.0,1
0.1804370049078323,0.5449872612953186,car,0.0,1
-0.24132184427470318,0.43996062874794006,car,0.0,1
-0.3135490579004386,0.4222486913204193,traffic sign,0.0,1
-0.3363136154309756,0.4167052209377289,traffic sign,0.0,1
-0.49039559812876465,0.37980037927627563,traffic light,0.0,1
-0.5310884083180037,0.37026306986808777,car,0.0,1
-0.7989518374109736,0.31024977564811707,person,0.0,0
-0.8200359325278073,0.3057560324668884,car,0.0,1
-0.8899910331274987,0.29111167788505554,traffic sign,0.0,1
-0.9970467668186508,0.26952245831489563,traffic light,0.0,0
0.37500208298622567,0.5926671028137207,person,0.0,1
0.14266679161076032,0.535606324672699,truck,0.0,1
0.10243470380088626,0.5255863070487976,person,0.0,1
-0.2220267754789512,0.44472020864486694,motorcycle,0.0,0
-0.7894372934340628,0.3122895061969757,traffic sign,0.0,0
-0.8196568840548434,0.3058364987373352,traffic light,0.0,0
-0.8780392587945446,0.29358425736427307,car,0.0,1
-0.9585566998624088,0.27716726064682007,car,0.0,1
-1.0707906750266631,0.25525274872779846,car,0.0,1
-0.07593081627575766,0.48102641105651855,car,0.0,1
-0.30057735362909355,0.42541635036468506,car,0.0,1
-0.49141371217253677,0.37956058979034424,traffic light,0.0,0
-0.5898538749354069,0.3566683828830719,traffic sign,0.0,1
-0.8863872653898897,0.29185593128204346,traffic sign,0.0,0
-0.9668379955465252,0.2755112051963806,traffic sign,0.0,1
-1.014670969578215,0.2660667300224304,traffic sign,0.0,1
0.7704660661452324,0.6836217045783997,traffic sign,0.0,1
0.24038245288108567,0.5598078966140747,truck,0.0,1
-0.18744598620528946,0.45327523350715637,traffic light,0.0,1
